User_ID,journey_path,converted
U_B07_05653,Marketplace -> Influencer Blog,0
U_B07_05654,Influencer Blog -> Marketplace -> Influencer Blog -> Marketplace -> Influencer Blog -> Google Search,0
U_B07_05655,Marketplace -> YouTube -> YouTube -> Google Search -> Influencer Blog -> Google Search,0
U_B07_05656,Influencer Blog -> Marketplace -> Influencer Blog -> Marketplace -> Instagram,0
U_B07_05657,Instagram -> YouTube,0
U_B07_05658,Instagram -> Influencer Blog -> Marketplace -> Influencer Blog -> Marketplace,0
U_B07_05659,Instagram -> Marketplace -> Marketplace,0
U_B07_05660,Google Search -> Marketplace -> Marketplace -> Marketplace -> Marketplace,0
U_B07_05661,Marketplace,0
U_B07_05662,YouTube -> Google Search -> Influencer Blog -> YouTube -> Instagram -> Instagram,0
U_B07_05663,YouTube -> Influencer Blog -> YouTube -> Influencer Blog,0
U_B07_05664,Instagram -> Instagram -> Google Search -> Marketplace -> Influencer Blog,0
U_B07_05665,Marketplace -> Marketplace -> Instagram,0
U_B07_05666,Marketplace -> Google Search -> Google Search -> Google Search,1
U_B07_05667,Marketplace -> Instagram -> Google Search -> Marketplace -> YouTube -> YouTube,0
U_B07_05668,Instagram -> Google Search -> Google Search -> Google Search -> Marketplace -> Marketplace -> Marketplace,1
U_B07_05669,Influencer Blog -> Google Search -> Instagram,0
U_B07_05670,Influencer Blog -> Google Search -> Marketplace -> Instagram -> Influencer Blog,0
U_B07_05671,Instagram -> YouTube -> Influencer Blog,0
U_B07_05672,Google Search -> Marketplace,0
U_B07_05673,Google Search -> Google Search,1
U_B07_05674,YouTube -> YouTube -> Marketplace -> Influencer Blog -> Instagram -> Instagram -> YouTube -> YouTube -> Google Search,0
U_B07_05675,Influencer Blog -> YouTube -> Influencer Blog -> Google Search -> Instagram -> Google Search,0
U_B07_05676,Google Search -> Influencer Blog -> YouTube -> Marketplace -> Google Search -> Google Search,0
U_B07_05677,Google Search -> Instagram -> Instagram -> Instagram,0
U_B07_05678,Google Search -> Google Search -> YouTube,0
U_B07_05679,Marketplace -> Influencer Blog -> Google Search -> Google Search,0
U_B07_05680,YouTube -> Marketplace -> Instagram -> Marketplace -> Instagram,0
U_B07_05681,Influencer Blog -> Instagram -> Instagram -> Instagram -> Marketplace -> Instagram,0
U_B07_05682,Marketplace -> Instagram -> Instagram -> Instagram -> Instagram,0
U_B07_05683,Instagram -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Google Search,1
U_B07_05684,Influencer Blog -> Instagram -> Google Search -> Influencer Blog -> Marketplace,0
U_B07_05685,YouTube -> YouTube -> Influencer Blog,0
U_B07_05686,YouTube,0
U_B07_05687,Instagram -> Influencer Blog -> Marketplace -> Marketplace,0
U_B07_05688,YouTube -> Google Search -> Instagram -> Influencer Blog -> Google Search,1
U_B07_05689,Marketplace -> Instagram -> YouTube -> Instagram,0
U_B07_05690,YouTube -> Marketplace -> Marketplace,0
U_B07_05691,YouTube -> YouTube -> Instagram -> YouTube -> Google Search,0
U_B07_05692,Instagram -> YouTube -> Influencer Blog -> Instagram,0
U_B07_05693,YouTube -> Influencer Blog -> Marketplace,0
U_B07_05694,Influencer Blog -> Google Search,0
U_B07_05695,Influencer Blog -> Google Search -> YouTube -> Google Search -> Google Search -> Google Search,0
U_B07_05696,Marketplace -> Google Search -> Google Search,1
U_B07_05697,Influencer Blog,0
U_B07_05698,Instagram,0
U_B07_05699,Google Search -> Influencer Blog -> Google Search -> Google Search -> Marketplace -> YouTube -> Marketplace,1
U_B07_05700,Marketplace -> YouTube -> Marketplace -> Influencer Blog -> YouTube -> YouTube,0
U_B07_05701,YouTube -> Instagram -> Instagram -> YouTube -> Marketplace -> Marketplace,0
U_B07_05702,Marketplace -> Google Search -> YouTube -> Marketplace -> Google Search,1
U_B07_05703,Marketplace -> Instagram -> Google Search -> Instagram -> Marketplace -> Google Search,1
U_B07_05704,Google Search -> Instagram,0
U_B07_05705,Marketplace -> YouTube -> Google Search -> Google Search,1
U_B07_05706,YouTube -> Google Search -> Google Search,1
U_B07_05707,Marketplace -> YouTube -> YouTube -> Marketplace -> Google Search,0
U_B07_05708,Google Search -> YouTube -> Influencer Blog -> Google Search,1
U_B07_05709,Google Search -> Influencer Blog -> Google Search,0
U_B07_05710,Influencer Blog -> Marketplace -> Instagram -> Influencer Blog -> Marketplace,0
U_B07_05711,Google Search -> Google Search -> Marketplace,0
U_B07_05712,YouTube,0
U_B07_05713,Instagram -> YouTube -> Google Search -> Instagram -> Google Search,1
U_B07_05714,Google Search -> Instagram -> Marketplace -> Marketplace -> Instagram -> Influencer Blog -> Marketplace,1
U_B07_05715,Influencer Blog -> Instagram -> Marketplace -> Instagram -> Instagram -> Marketplace -> Influencer Blog,0
U_B07_05716,Instagram -> Instagram -> Marketplace -> Google Search,0
U_B07_05717,YouTube -> YouTube -> Google Search -> Google Search -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Instagram -> Instagram -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> YouTube -> YouTube -> Marketplace -> Marketplace -> Instagram -> Instagram -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog,0
U_B07_05718,Influencer Blog -> Marketplace -> Instagram -> Instagram -> Marketplace,0
U_B07_05719,Marketplace -> YouTube,0
U_B07_05720,Instagram -> Google Search -> Instagram -> Marketplace -> Google Search -> Marketplace -> Marketplace,1
U_B07_05721,Marketplace -> Influencer Blog -> Instagram -> Marketplace,0
U_B07_05722,Marketplace -> YouTube -> YouTube -> Marketplace -> Marketplace -> Influencer Blog -> Google Search,0
U_B07_05723,Influencer Blog -> Instagram,0
U_B07_05724,YouTube -> Marketplace -> Marketplace -> Instagram,0
U_B07_05725,Instagram -> YouTube -> Marketplace -> Marketplace -> Influencer Blog,0
U_B07_05726,YouTube -> Google Search -> Marketplace -> Influencer Blog -> Influencer Blog -> Marketplace,1
U_B07_05727,Google Search -> Google Search -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Google Search,1
U_B07_05728,Influencer Blog -> Marketplace -> Google Search -> Marketplace -> YouTube -> Influencer Blog -> Google Search,1
U_B07_05729,Influencer Blog -> Marketplace -> Google Search -> Google Search -> Influencer Blog -> Google Search,0
U_B07_05730,Marketplace,0
U_B07_05731,YouTube -> Marketplace -> Marketplace,0
U_B07_05732,Marketplace -> Marketplace -> Google Search -> YouTube -> Google Search -> Marketplace -> Google Search,1
U_B07_05733,Marketplace -> YouTube -> Marketplace -> Influencer Blog -> Marketplace -> Influencer Blog,0
U_B07_05734,Marketplace -> YouTube,0
U_B07_05735,Influencer Blog -> Influencer Blog,0
U_B07_05736,YouTube -> Marketplace -> Instagram,0
U_B07_05737,Instagram -> Instagram -> Instagram -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Marketplace,0
U_B07_05738,Marketplace -> Marketplace,0
U_B07_05739,YouTube -> Google Search -> YouTube,0
U_B07_05740,Instagram -> Marketplace -> Google Search -> Google Search -> Marketplace,0
U_B07_05741,Influencer Blog -> Marketplace -> YouTube -> Instagram -> Instagram -> Instagram,0
U_B07_05742,Marketplace,0
U_B07_05743,Influencer Blog -> YouTube -> Influencer Blog -> Influencer Blog -> Influencer Blog,1
U_B07_05744,Influencer Blog -> Influencer Blog -> Influencer Blog,0
U_B07_05745,YouTube -> Influencer Blog -> Google Search -> YouTube -> Google Search,1
U_B07_05746,Instagram -> Marketplace,0
U_B07_05747,Google Search -> YouTube -> Instagram -> Google Search,0
U_B07_05748,Instagram -> Instagram -> Google Search -> Marketplace,0
U_B07_05749,Google Search,0
U_B07_05750,YouTube -> Instagram -> Marketplace -> YouTube -> YouTube,0
U_B07_05751,Google Search -> Google Search -> YouTube -> Influencer Blog -> Influencer Blog -> Google Search,1
U_B07_05752,Google Search -> Google Search -> Marketplace -> YouTube,0
U_B07_05753,Marketplace,0
U_B07_05754,Influencer Blog -> YouTube -> YouTube -> YouTube -> Google Search -> Google Search,1
U_B07_05755,Influencer Blog,0
U_B07_05756,Marketplace -> Marketplace,0
U_B07_05757,Instagram -> Influencer Blog -> Google Search -> Instagram -> Influencer Blog,0
U_B07_05758,YouTube -> Instagram,0
U_B07_05759,Instagram -> YouTube -> Marketplace -> Google Search -> Influencer Blog,0
U_B07_05760,Influencer Blog -> Instagram -> Instagram -> Instagram -> Influencer Blog -> Marketplace,0
U_B07_05761,Influencer Blog -> Instagram -> Marketplace,0
U_B07_05762,Influencer Blog -> Google Search,0
U_B07_05763,Marketplace -> Google Search -> Google Search -> Marketplace -> Instagram -> YouTube -> Google Search,0
U_B07_05764,Marketplace -> Influencer Blog -> Google Search -> Google Search,0
U_B07_05765,YouTube -> Influencer Blog,0
U_B07_05766,Instagram -> Influencer Blog,0
U_B07_05767,Google Search -> YouTube -> Google Search -> YouTube,0
U_B07_05768,Influencer Blog -> Marketplace -> Marketplace -> YouTube,0
U_B07_05769,Influencer Blog -> Marketplace,0
U_B07_05770,Marketplace -> Marketplace -> Influencer Blog -> YouTube -> Influencer Blog,0
U_B07_05771,YouTube,0
U_B07_05772,Influencer Blog -> Google Search -> Influencer Blog -> Instagram,0
U_B07_05773,Google Search -> Google Search -> Google Search,0
U_B07_05774,Instagram -> Instagram -> Google Search -> YouTube -> Influencer Blog -> Google Search,1
U_B07_05775,YouTube -> YouTube -> Google Search -> Influencer Blog,0
U_B07_05776,Influencer Blog -> Marketplace -> Instagram -> Influencer Blog,0
U_B07_05777,Influencer Blog,0
U_B07_05778,Google Search -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> YouTube,0
U_B07_05779,Google Search,0
U_B07_05780,YouTube -> YouTube -> Marketplace -> Google Search -> Google Search -> YouTube -> Influencer Blog,0
U_B07_05781,YouTube -> Influencer Blog,0
U_B07_05782,Marketplace -> Marketplace -> Influencer Blog,0
U_B07_05783,YouTube -> Instagram -> Google Search -> Google Search -> Google Search -> Instagram -> Google Search -> Google Search -> Instagram -> Instagram -> Google Search,1
U_B07_05784,YouTube -> YouTube -> YouTube -> YouTube -> Instagram -> Instagram -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> YouTube -> YouTube -> YouTube -> YouTube -> Marketplace -> Marketplace -> Google Search -> Google Search -> YouTube -> YouTube -> YouTube -> YouTube -> Instagram -> Instagram -> Instagram -> Instagram -> Instagram -> Instagram -> Marketplace -> Marketplace -> YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> YouTube -> Google Search -> Google Search -> Marketplace -> Marketplace -> Instagram -> Instagram -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Instagram -> Instagram -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Google Search -> Google Search -> Marketplace -> Marketplace -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Marketplace -> Marketplace -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Marketplace -> Marketplace -> Instagram -> Instagram -> Instagram -> Instagram -> Instagram -> Instagram -> Marketplace -> Marketplace -> YouTube -> YouTube -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Google Search -> Google Search -> Marketplace -> Marketplace -> Marketplace -> Marketplace,0
U_B07_05785,Google Search -> YouTube -> Instagram,0
U_B07_05786,Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Google Search -> Google Search -> Instagram -> Google Search,1
U_B07_05787,Marketplace -> Instagram -> Instagram -> YouTube -> Google Search -> Marketplace -> Google Search,0
U_B07_05788,Google Search,0
U_B07_05789,YouTube,0
U_B07_05790,Instagram -> Instagram -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> Instagram -> Instagram -> Google Search -> Google Search -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Instagram -> Instagram -> Marketplace -> Marketplace -> YouTube -> YouTube -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> YouTube -> YouTube -> Marketplace -> Marketplace -> Instagram -> Instagram -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Instagram -> Instagram -> Instagram -> Instagram -> Marketplace -> Marketplace -> Google Search -> Google Search -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Google Search -> Google Search -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Instagram -> Instagram -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> YouTube -> YouTube -> YouTube -> YouTube -> Google Search -> Google Search -> YouTube -> YouTube -> Google Search -> Google Search -> Instagram -> Instagram -> Marketplace -> Marketplace -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Google Search -> Google Search -> Instagram -> Instagram,0
U_B07_05791,YouTube -> Instagram -> Influencer Blog -> Google Search -> Google Search,0
U_B07_05792,YouTube -> Influencer Blog -> Marketplace -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search,1
U_B07_05793,Influencer Blog -> Instagram -> Marketplace -> Influencer Blog -> Influencer Blog -> YouTube,0
U_B07_05794,Marketplace -> Instagram -> Instagram -> Influencer Blog -> YouTube,0
U_B07_05795,Instagram -> Influencer Blog,0
U_B07_05796,YouTube -> Marketplace -> Instagram -> Google Search -> Instagram -> Influencer Blog,0
U_B07_05797,YouTube -> Influencer Blog,0
U_B07_05798,Instagram -> Influencer Blog -> YouTube -> Influencer Blog -> YouTube -> Google Search,0
U_B07_05799,YouTube -> Instagram -> YouTube -> Influencer Blog,0
U_B07_05800,Google Search,0
U_B07_05801,Marketplace,0
U_B07_05802,Marketplace -> Marketplace -> YouTube,0
U_B07_05803,Google Search -> Influencer Blog -> Google Search -> Influencer Blog -> Google Search,1
U_B07_05804,Google Search -> Marketplace,0
U_B07_05805,Instagram -> Google Search -> YouTube -> Google Search -> Influencer Blog -> Marketplace,0
U_B07_05806,Influencer Blog -> Influencer Blog -> Influencer Blog -> Instagram -> Google Search -> YouTube,0
U_B07_05807,Google Search -> Marketplace -> Marketplace,1
U_B07_05808,YouTube -> Instagram -> Instagram -> Instagram -> Instagram,0
U_B07_05809,YouTube,0
U_B07_05810,YouTube -> Instagram -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Marketplace,0
U_B07_05811,Instagram -> Instagram -> Instagram -> Instagram,0
U_B07_05812,Google Search -> Google Search -> Influencer Blog -> Marketplace -> Marketplace,0
U_B07_05813,Instagram -> YouTube -> Instagram -> Instagram -> Influencer Blog,0
U_B07_05814,Instagram -> Instagram,0
U_B07_05815,Influencer Blog -> Marketplace -> Influencer Blog -> Google Search -> Instagram -> Google Search -> Google Search,1
